Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type_x,First Seen,Last Seen,Duration,Text_x,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,Type,URL_to_use,Creative Type_y,Text_y,Download Status,Audio Status,File Path,Audio Path,Text File,transcription,objects_detected,people_detected,text_detected,overall_description,processing_status,ad_category,primary_cta,value_proposition,target_audience,focus_vs_other,focus_tag_reason,Main_Category,Sub_Category,Product_Focus
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,09/01/2025,18/01/2025,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Feed,Direct,Facebook,47539.01,6578561,Image,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,Carousel,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",success,skipped,media_DME_Provider/images/creative_319.jpg,,creative_319_text.txt,,"Objects:
- Baby crib
- Baby monitor
- Diaper bag
- Soft toy (possibly a stuffed animal)","People:
None detected","Text:
- ""Babylist""
- ""Sponsored""
- ""Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week.""
- ""WIN A $250 Babylist Gift Card""
- ""ENDING SOON""
- ""Build your baby registry to enter for a chance to win""
- ""Limited Time Offer""
- ""Learn More""","Overall scene:
The overall scene appears to be an advertisement for Babylist, promoting the opportunity to win a $250 gift card by signing up and creating a baby registry. The setting includes various baby-related items against a pastel-colored background.",Success,"Ad Category/Product Type:
Café/Retail (specifically targeting baby products and registries)","Primary Call-to-Action:
""Learn More""","Value Proposition:
Chance to win a $250 Babylist gift card","Target Audience:
Expectant parents or new parents looking to create a baby registry",other,other:baby_monitors,VALUE MESSAGING,"deal/value framing, format: carousel",Other: Baby Monitor
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,770609148,375,586,Other,11/12/2024,16/01/2025,0,PPD Research,,,,Other,Feed,Direct,Facebook,3995.5,543790,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,other,EMOTIONAL CONNECTION,,Other: Unclear
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,09/01/2025,18/01/2025,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Reels,Direct,Facebook,17823.68,2466483,Image,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,Carousel,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",success,skipped,media_DME_Provider/images/creative_319.jpg,,creative_319_text.txt,,"Objects:
- Baby crib with a blanket and pillow
- Baby monitor
- Diaper bag
- $250 Babylist Gift Card graphic","People:
None detected.","Text:
- ""Babylist"" (logo)
- ""Sponsored""
- ""Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week.""
- ""WIN A $250 Babylist Gift Card""
- ""ENDING SOON""
- ""Build your baby registry to enter for a chance to win""
- ""Limited Time Offer""
- ""Learn More""","Overall scene:
The overall scene is an advertisement promoting a giveaway contest where participants can win a $250 gift card by signing up for a Babylist registry and adding baby essentials. The setting includes various baby products, suggesting the ad's focus on new or expecting parents preparing for their baby's arrival.",Success,"Ad Category/Product Type:
Café/Retail (specifically targeting baby products and services)","Primary Call-to-Action:
Learn More","Value Proposition:
Chance to win a $250 Babylist gift card","Target Audience:
New or expecting parents looking to build a baby registry",other,other:baby_monitors,VALUE MESSAGING,"deal/value framing, format: carousel",Other: Baby Monitor
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,770609148,375,586,Other,11/12/2024,16/01/2025,0,PPD Research,,,,Other,Ads on Reel,Direct,Facebook,643.35,79820,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,other,EMOTIONAL CONNECTION,,Other: Unclear
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,09/01/2025,18/01/2025,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Stories,Direct,Facebook,893.54,123651,Image,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,Carousel,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",success,skipped,media_DME_Provider/images/creative_319.jpg,,creative_319_text.txt,,"Objects:
- Baby crib
- Baby monitor
- Diaper bag
- Soft toy (possibly a stuffed animal)","People:
None detected","Text:
- ""Babylist""
- ""Sponsored""
- ""Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week.""
- ""WIN A $250 Babylist Gift Card""
- ""ENDING SOON""
- ""Build your baby registry to enter for a chance to win""
- ""Limited Time Offer""
- ""Learn More""","Overall scene:
The overall scene appears to be an advertisement for Babylist, promoting the opportunity to win a $250 gift card by signing up and creating a baby registry. The setting includes various baby-related items against a pastel-colored background.",Success,"Ad Category/Product Type:
Café/Retail (specifically targeting baby products and registries)","Primary Call-to-Action:
""Learn More""","Value Proposition:
Chance to win a $250 Babylist gift card","Target Audience:
Expectant parents or new parents looking to create a baby registry",other,other:baby_monitors,VALUE MESSAGING,"deal/value framing, format: carousel",Other: Baby Monitor
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,790970620,430,931,Video,08/02/2025,16/07/2025,51,Save this post if you're starting a baby registry.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,,Other,Reels,Direct,Facebook,7156.77,1029128,Image,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,Video,Save this post if you're starting a baby registry.,success,skipped,media_DME_Provider/images/creative_320.jpg,,creative_320_text.txt,,"Objects:
- Baby clothes, specifically a baby romper with the name ""Beckham"" printed on it.
- There are three baby rompers in different colors (blue, white, and beige).
- A circular icon indicating ""12 Colors.""","People:
None detected.","Text:
- ""Babylist Sponsored""
- ""Save this post if you're starting a baby registry.""
- ""BECKHAM"" printed on the blue baby romper.
- ""Custom Name Baby Swaddle Personalized Bubble Romper Unique Design""
- Website URL: www.babylist.com
- Button text: ""Learn more""","Overall scene:
The overall scene appears to be an advertisement for personalized baby clothing, specifically custom name baby swaddles and rompers. The setting is likely aimed at new or expecting parents who are interested in starting a baby registry.",Success,"Ad Category/Product Type:
Café/Retail","Primary Call-to-Action:
Learn more","Value Proposition:
Customizable and unique design of baby clothing.","Target Audience:
Expecting parents or new parents looking to start a baby registry and purchase personalized items for their babies.",other,other,VALUE MESSAGING,"deal/value framing, format: video",Other: Smart Accessory/App
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,793426046,430,938,Video,05/02/2025,14/02/2025,9,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,https://www.nanit.com/products/nanit-pro-camera,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,,Other,Feed,Direct,Facebook,268.3,37128,Image,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,Video,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,success,skipped,media_DME_Provider/images/creative_321.jpg,,creative_321_text.txt,,"Objects:
- Baby monitor (Nanit Pro)
- Stuffed animals
- Crib
- Blanket","People:
None detected","Text:
- ""Babylist Sponsored""
- ""The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent""
- ""nanit""
- ""WHAT I NEED IN A MONITOR: 4+ years of good sleep""
- ""Shop now""
- ""4+ years of confidence""","Overall scene:
The overall scene is a nursery setting with a crib, stuffed animals, and a baby monitor prominently displayed. The purpose appears to be advertising the Nanit Pro Baby Monitor.",Success,"Ad Category/Product Type:
Baby monitoring device","Primary Call-to-Action:
Shop now","Value Proposition:
4+ years of good sleep; 4+ years of confidence","Target Audience:
Parents or caregivers looking for reliable baby monitoring solutions",other,other:baby_monitors,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: video",Other: Baby Monitor
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,790970620,430,931,Video,08/02/2025,16/07/2025,51,Save this post if you're starting a baby registry.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,,Other,Feed,Direct,Facebook,4396.31,632487,Image,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,Video,Save this post if you're starting a baby registry.,success,skipped,media_DME_Provider/images/creative_320.jpg,,creative_320_text.txt,,"Objects:
- Baby clothes, specifically a baby romper with the name ""Beckham"" printed on it.
- There are three baby rompers in different colors (blue, white, and beige).
- A circular icon indicating ""12 Colors.""","People:
None detected.","Text:
- ""Babylist Sponsored""
- ""Save this post if you're starting a baby registry.""
- ""BECKHAM"" printed on the blue baby romper.
- ""Custom Name Baby Swaddle Personalized Bubble Romper Unique Design""
- Website URL: www.babylist.com
- Button text: ""Learn more""","Overall scene:
The overall scene appears to be an advertisement for personalized baby clothing, specifically custom name baby swaddles and rompers. The setting is likely aimed at new or expecting parents who are interested in starting a baby registry.",Success,"Ad Category/Product Type:
Café/Retail","Primary Call-to-Action:
Learn more","Value Proposition:
Customizable and unique design of baby clothing.","Target Audience:
Expecting parents or new parents looking to start a baby registry and purchase personalized items for their babies.",other,other,VALUE MESSAGING,"deal/value framing, format: video",Other: Smart Accessory/App
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,793426046,430,938,Video,05/02/2025,14/02/2025,9,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,https://www.nanit.com/products/nanit-pro-camera,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,,Other,Other,Direct,Facebook,293.79,40656,Image,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,Video,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,success,skipped,media_DME_Provider/images/creative_321.jpg,,creative_321_text.txt,,"Objects:
- Baby monitor (Nanit Pro)
- Stuffed animals
- Crib
- Blanket","People:
None detected","Text:
- ""Babylist Sponsored""
- ""The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent""
- ""nanit""
- ""WHAT I NEED IN A MONITOR: 4+ years of good sleep""
- ""Shop now""
- ""4+ years of confidence""","Overall scene:
The overall scene is a nursery setting with a crib, stuffed animals, and a baby monitor prominently displayed. The purpose appears to be advertising the Nanit Pro Baby Monitor.",Success,"Ad Category/Product Type:
Baby monitoring device","Primary Call-to-Action:
Shop now","Value Proposition:
4+ years of good sleep; 4+ years of confidence","Target Audience:
Parents or caregivers looking for reliable baby monitoring solutions",other,other:baby_monitors,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: video",Other: Baby Monitor
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,805297695,375,586,Other,22/02/2025,24/02/2025,0,Imagem do link compartilhado,,,,Other,Feed,Direct,Facebook,798.29,110469,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,other,EMOTIONAL CONNECTION,,Other: Unclear
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,802632717,430,625,Image,22/02/2025,27/02/2025,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,,Other,Reels,Direct,Facebook,3926.56,543367,Image,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,Image,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",success,skipped,media_DME_Provider/images/creative_322.jpg,,creative_322_text.txt,,"Objects:
- Laptop
- Couch
- Blanket","People:
- None detected","Text:
- ""Babylist Sponsored""
- ""Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Mater ...""
- ""15% Off Registry Discount""
- ""Multi-Use Registry Discount""
- ""Learn More""","Overall scene:
The overall scene appears to be a cozy living room setting with a person sitting on a couch using a laptop, suggesting an environment of comfort and convenience.",Success,"Ad Category/Product Type:
Baby registry service","Primary Call-to-Action:
Learn More","Value Proposition:
15% Off Registry Discount","Target Audience:
Expecting parents or individuals planning for a new baby",focus,focus,COMFORT & PAIN-FREE USE,"format: static image, soft silicone / cushioning / gentle suction / pain-free",Other: Smart Accessory/App
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,04/03/2025,06/03/2025,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Feed,Direct,Facebook,75263.3,10415123,Image,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,Image,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",success,skipped,media_DME_Provider/images/creative_323.jpg,,creative_323_text.txt,,"Objects:
- Baby jacket
- Baby pants
- Baby shoes
- Pacifier
- Teething ring
- Plush toy (dog)
- Baby bottle
- Pair of baby socks","People:
None detected.","Text:
- ""De-clutter your baby registry""
- ""babylist.com""
- ""Your Guide to Building Your Registry""
- ""Learn more""","Overall scene:
The overall scene is a promotional advertisement for a baby registry service, featuring various baby items arranged neatly on a plain background. The setting is clean and minimalistic, focusing on the products and the message.",Success,"Ad Category/Product Type:
Café/Retail (Baby Registry Service)","Primary Call-to-Action:
Learn More","Value Proposition:
The main benefit being highlighted is the ability to de-clutter and organize your baby registry by using their service.","Target Audience:
Consumers, specifically expecting parents or those planning to create a baby registry for an upcoming birth.",other,other:bottles_formula,EMOTIONAL CONNECTION,format: static image,Other: Baby Bottles/Feeding
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,802632717,430,625,Image,22/02/2025,27/02/2025,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,,Other,Feed,Direct,Facebook,108762.52,15050834,Image,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,Image,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",success,skipped,media_DME_Provider/images/creative_322.jpg,,creative_322_text.txt,,"Objects:
- Laptop
- Couch
- Blanket","People:
- None detected","Text:
- ""Babylist Sponsored""
- ""Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Mater ...""
- ""15% Off Registry Discount""
- ""Multi-Use Registry Discount""
- ""Learn More""","Overall scene:
The overall scene appears to be a cozy living room setting with a person sitting on a couch using a laptop, suggesting an environment of comfort and convenience.",Success,"Ad Category/Product Type:
Baby registry service","Primary Call-to-Action:
Learn More","Value Proposition:
15% Off Registry Discount","Target Audience:
Expecting parents or individuals planning for a new baby",focus,focus,COMFORT & PAIN-FREE USE,"format: static image, soft silicone / cushioning / gentle suction / pain-free",Other: Smart Accessory/App
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,04/03/2025,06/03/2025,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Other,Direct,Facebook,567.05,78470,Image,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,Image,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",success,skipped,media_DME_Provider/images/creative_323.jpg,,creative_323_text.txt,,"Objects:
- Baby jacket
- Baby pants
- Pacifier
- Teething ring
- Soft toy (plush bunny)
- Baby shoes
- Baby socks
- Baby bottle with milk and other baby bottles","People:
None detected.","Text:
- ""De-clutter your baby registry""
- ""babylist.com""
- ""Your Guide to Building Your Registry""
- ""Learn more""","Overall scene:
The overall scene is a promotional image for a baby registry service, showcasing various baby items arranged neatly against a white background. The purpose is to highlight the convenience and variety of products available through the registry service.",Success,"Ad Category/Product Type:
Baby registry service.","Primary Call-to-Action:
Learn more.","Value Proposition:
The main benefit being highlighted is the ability to de-clutter and organize your baby registry by including a wide range of products from different sources.","Target Audience:
Expectant parents or new parents looking to create or manage a baby registry with ease and variety in product selection.",other,other:bottles_formula,EMOTIONAL CONNECTION,format: static image,Other: Baby Bottles/Feeding
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,912365389,375,586,Other,19/05/2025,30/06/2025,0,"Award-winning app With crystal clear video, real-time n… See more",,,,Other,Feed,Direct,Facebook,22032.33,3306616,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,other,PERFORMANCE & CONVENIENCE,app connectivity / smart algorithms / tracking,Other: Smart Accessory/App
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,04/03/2025,06/03/2025,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Reels,Direct,Facebook,5011.18,693459,Image,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,Image,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",success,skipped,media_DME_Provider/images/creative_323.jpg,,creative_323_text.txt,,"Objects:
- Baby jacket
- Baby pants
- Plush toy (dog)
- Pair of baby shoes
- Pair of baby socks
- Pacifier
- Teething ring
- Baby bottle with milk
- Two other baby bottles","People:
None detected.","Text:
- ""De-clutter your baby registry""
- ""babylist.com""
- ""Your Guide to Building Your Registry""
- ""Learn more""","Overall scene:
The overall scene is a promotional image for a baby registry service. The setting includes various baby items arranged neatly against a plain background, emphasizing organization and simplicity.",Success,"Ad Category/Product Type:
Baby registry service.","Primary Call-to-Action:
Learn more.","Value Proposition:
The main benefit highlighted is the ability to de-clutter and organize your baby registry by using the advertised service.","Target Audience:
Expecting parents or new parents looking to create or manage their baby registry effectively.",other,other:bottles_formula,EMOTIONAL CONNECTION,format: static image,Other: Baby Bottles/Feeding
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,938786202,430,722,Image,26/06/2025,26/06/2025,0,"Things we look for in a car seat, from easy install to washable fabrics  ",https://www.babylist.com/hello-baby/chicco-keyfit-max-zip-clearlux-infant-car-seat-review,https://s3.amazonaws.com/YM_Ads/-2616186910425183234.png,,Other,Feed,Direct,Facebook,256.21,38452,Image,https://s3.amazonaws.com/YM_Ads/-2616186910425183234.png,Image,"Things we look for in a car seat, from easy install to washable fabrics  ",success,skipped,media_DME_Provider/images/creative_324.jpg,,creative_324_text.txt,,"Objects:
The image shows a Chicco 360° Rotating Car Seat installed in the back seat of a car. There are no other products or items visible.","People:
None detected.","Text:
Visible text includes:
- ""3 things on my Chicco 360° Rotating Car Seat that just make sense""
- ""Chicco KeyFit Max Zip""
- ""Learn More""
Additionally, the branding for Babylist is present at the top left corner.","Overall scene:
The overall scene is inside a car, focusing on the installation and features of the Chicco 360° Rotating Car Seat. The setting appears to be aimed at demonstrating the convenience and practicality of this car seat.",Success,"Ad Category/Product Type:
The ad is promoting a child safety product, specifically a car seat (Chicco KeyFit Max Zip).","Primary Call-to-Action:
The specific action the ad wants users to take is ""Learn More.""","Value Proposition:
The main benefits highlighted include easy installation and washable fabrics, which emphasize convenience and practicality for parents.","Target Audience:
Based on imagery and messaging, the ad is targeting parents or caregivers who are looking for reliable and convenient car seats for their children.",other,other,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: static image",Other: Smart Accessory/App
